fecha_hora,pm25_ug_m3,pm10_ug_m3,no2_ppb,co_ppm,temperatura_c,humedad_pct,viento_m_s,estacion,tipo_dia,target_alerta_calidad_aire
2024-09-30 18:00:00,22.23,47.35,35.06,0.4,11.2,73.8,3.45,norte,laboral,0
2024-10-01 00:00:00,23.1,56.94,75.8,0.63,12.3,60.5,2.4,norte,fin_semana,0
2024-10-01 06:00:00,,46.23,32.75,1.33,29.3,78.4,0.66,sur,laboral,1
2024-10-01 12:00:00,20.99,45.62,47.08,1.1,16.4,79.5,5.69,centro,laboral,0
2024-10-01 18:00:00,4.24,8.08,29.02,1.9,10.2,52.2,5.63,norte,laboral,0
2024-10-02 00:00:00,39.15,76.33,39.78,1.19,26.9,57.3,2.07,norte,laboral,0
2024-10-02 06:00:00,58.8,118.13,47.21,2.77,29.6,63.0,5.12,sur,laboral,1
2024-10-02 12:00:00,32.97,68.79,45.68,0.92,19.8,47.3,1.0,norte,fin_semana,0
2024-10-02 18:00:00,19.61,43.04,35.42,0.94,21.3,62.4,0.89,industrial,laboral,0
2024-10-03 00:00:00,32.42,75.12,40.88,1.73,12.9,22.4,5.85,sur,fin_semana,0
2024-10-03 06:00:00,9.46,15.77,19.25,1.33,15.9,90.9,2.44,norte,fin_semana,0
2024-10-03 12:00:00,33.41,75.5,34.48,0.72,10.7,61.0,8.0,centro,laboral,0
2024-10-03 18:00:00,27.05,49.1,33.95,1.58,19.2,76.0,5.71,sur,laboral,0
2024-10-04 00:00:00,12.7,27.16,26.52,0.64,10.8,15.0,2.87,centro,laboral,0
2024-10-04 06:00:00,30.46,60.01,35.61,2.17,9.9,80.1,3.67,centro,laboral,0
2024-10-04 12:00:00,23.16,40.81,12.37,1.33,18.7,34.2,1.48,sur,laboral,0
2024-10-04 18:00:00,11.71,24.75,16.9,2.26,15.9,62.9,2.23,sur,fin_semana,0
2024-10-05 00:00:00,43.57,72.09,54.39,3.77,18.7,63.5,1.94,industrial,laboral,1
2024-10-05 06:00:00,17.13,36.41,20.37,0.49,8.0,74.6,1.35,industrial,laboral,0
2024-10-05 12:00:00,27.21,60.3,31.49,1.31,20.2,83.7,1.6,sur,laboral,0
2024-10-05 18:00:00,22.7,26.15,24.13,1.26,3.0,64.7,0.61,sur,laboral,0
2024-10-06 00:00:00,33.58,72.27,25.77,2.01,10.7,66.4,1.48,norte,fin_semana,0
2024-10-06 06:00:00,16.87,31.6,30.86,5.54,23.9,39.3,7.69,centro,laboral,1
2024-10-06 12:00:00,31.88,50.39,42.4,0.99,26.1,28.0,4.15,industrial,laboral,0
2024-10-06 18:00:00,31.35,46.93,53.94,2.84,23.3,51.4,2.35,sur,laboral,0
2024-10-07 00:00:00,18.94,29.44,38.04,1.15,19.5,69.0,0.52,centro,feriado,1
2024-10-07 06:00:00,,49.53,21.82,0.79,15.6,78.3,1.71,norte,fin_semana,0
2024-10-07 12:00:00,9.85,19.84,19.87,0.28,12.8,63.6,2.66,norte,laboral,0
2024-10-07 18:00:00,21.7,37.28,26.87,0.79,17.9,72.8,0.68,norte,laboral,0
2024-10-08 00:00:00,25.82,43.61,21.94,0.97,25.5,56.4,1.61,industrial,laboral,0
2024-10-08 06:00:00,8.23,12.92,47.4,4.48,21.3,62.9,6.39,sur,fin_semana,0
2024-10-08 12:00:00,21.46,29.67,73.13,0.59,21.1,98.0,1.22,norte,laboral,1
2024-10-08 18:00:00,22.42,45.74,36.54,1.62,29.5,66.2,5.97,norte,laboral,0
2024-10-09 00:00:00,11.13,23.82,15.12,1.0,30.0,41.0,3.79,sur,laboral,0
2024-10-09 06:00:00,10.53,21.99,32.84,1.55,22.2,98.0,1.72,centro,laboral,0
2024-10-09 12:00:00,17.84,37.65,15.59,1.26,17.9,38.5,0.85,centro,feriado,0
2024-10-09 18:00:00,15.27,28.59,104.38,1.73,24.7,46.3,0.95,centro,laboral,1
2024-10-10 00:00:00,31.91,53.62,30.5,2.43,20.2,65.1,4.41,norte,feriado,0
2024-10-10 06:00:00,26.4,65.03,28.75,0.79,12.0,64.9,5.44,centro,fin_semana,0
2024-10-10 12:00:00,21.78,36.14,18.0,0.42,16.3,65.3,7.57,norte,laboral,0
2024-10-10 18:00:00,27.03,,14.83,1.48,15.1,32.8,2.15,centro,laboral,0
2024-10-11 00:00:00,21.39,40.78,17.32,2.18,13.8,41.0,1.68,norte,laboral,0
2024-10-11 06:00:00,13.1,22.2,56.63,2.16,23.2,41.1,1.08,sur,laboral,0
2024-10-11 12:00:00,12.7,18.85,42.42,2.16,20.2,45.7,2.01,norte,laboral,0
2024-10-11 18:00:00,36.36,74.1,39.77,0.6,15.1,62.8,4.86,centro,feriado,0
2024-10-12 00:00:00,29.93,57.28,15.27,3.36,12.3,20.6,3.71,industrial,laboral,1
2024-10-12 06:00:00,26.65,60.89,37.09,0.47,21.1,65.4,0.74,industrial,laboral,0
2024-10-12 12:00:00,14.01,29.07,41.37,1.57,24.3,56.5,5.41,centro,laboral,0
2024-10-12 18:00:00,40.04,78.99,40.74,0.69,22.4,46.4,0.83,centro,laboral,0
2024-10-13 00:00:00,36.24,75.61,,1.0,9.8,58.6,1.65,norte,laboral,1
2024-10-13 06:00:00,23.33,62.43,40.15,0.9,23.8,15.5,4.87,sur,laboral,0
2024-10-13 12:00:00,20.38,38.57,18.94,1.24,18.0,75.9,1.63,centro,laboral,0
2024-10-13 18:00:00,16.58,23.81,19.02,0.82,16.4,34.0,1.61,norte,laboral,0
2024-10-14 00:00:00,19.26,38.61,38.48,0.93,13.8,75.2,2.02,centro,laboral,0
2024-10-14 06:00:00,29.06,60.09,19.54,1.53,15.8,80.2,4.22,sur,fin_semana,0
2024-10-14 12:00:00,8.28,15.93,10.73,1.95,9.6,82.4,2.07,sur,laboral,0
2024-10-14 18:00:00,11.89,23.08,45.03,1.62,13.7,67.0,5.25,centro,laboral,0
2024-10-15 00:00:00,20.29,48.33,41.9,0.83,30.3,68.8,3.22,centro,laboral,0
2024-10-15 06:00:00,14.92,28.36,64.27,1.58,9.8,58.7,1.79,sur,laboral,0
2024-10-15 12:00:00,26.94,49.41,29.56,0.92,17.9,63.7,5.52,industrial,fin_semana,0
2024-10-15 18:00:00,40.84,76.53,26.22,2.46,12.5,46.0,0.92,centro,laboral,1
2024-10-16 00:00:00,20.92,53.38,35.22,0.54,13.8,43.0,4.07,centro,laboral,0
2024-10-16 06:00:00,28.3,70.84,65.69,0.83,23.9,60.3,4.01,centro,laboral,0
2024-10-16 12:00:00,52.96,93.91,18.03,0.55,19.8,51.9,0.21,sur,fin_semana,0
2024-10-16 18:00:00,34.69,62.84,31.41,0.79,12.8,52.0,5.78,centro,laboral,0
2024-10-17 00:00:00,12.92,28.66,46.24,1.22,14.1,92.8,0.52,norte,feriado,0
2024-10-17 06:00:00,61.25,115.75,29.16,1.13,17.6,56.6,2.78,sur,fin_semana,0
2024-10-17 12:00:00,8.43,15.1,14.61,0.62,20.2,66.7,0.78,centro,laboral,0
2024-10-17 18:00:00,10.8,25.76,56.67,1.31,21.9,70.7,5.87,industrial,fin_semana,0
2024-10-18 00:00:00,36.01,64.64,36.81,0.78,17.0,84.6,3.32,norte,laboral,0
2024-10-18 06:00:00,26.1,54.04,67.23,0.75,18.1,90.9,4.63,sur,laboral,0
2024-10-18 12:00:00,11.84,19.58,70.17,0.91,17.5,58.6,4.09,centro,laboral,0
2024-10-18 18:00:00,38.63,43.52,35.48,0.92,14.9,56.4,0.12,industrial,laboral,1
2024-10-19 00:00:00,18.91,29.36,28.67,1.03,22.4,69.8,1.22,norte,feriado,0
2024-10-19 06:00:00,7.57,17.02,15.79,3.03,7.7,70.6,4.47,centro,laboral,0
2024-10-19 12:00:00,17.01,36.95,28.96,1.38,14.8,58.0,0.72,norte,laboral,0
2024-10-19 18:00:00,22.05,40.47,45.28,1.94,1.6,81.1,2.72,sur,fin_semana,0
2024-10-20 00:00:00,24.1,48.32,33.77,0.82,10.9,41.9,5.61,norte,laboral,0
2024-10-20 06:00:00,16.9,29.97,,1.09,11.3,67.2,3.08,centro,laboral,0
2024-10-20 12:00:00,42.08,83.58,33.03,1.44,15.2,60.5,5.8,industrial,laboral,1
2024-10-20 18:00:00,23.27,45.19,36.37,1.0,14.6,48.3,4.27,sur,laboral,0
2024-10-21 00:00:00,41.31,80.24,42.17,2.05,9.8,63.4,2.93,norte,fin_semana,1
2024-10-21 06:00:00,26.53,58.25,,2.17,18.7,90.6,1.05,norte,laboral,0
2024-10-21 12:00:00,20.73,40.55,20.41,2.32,13.9,73.6,1.02,norte,feriado,0
2024-10-21 18:00:00,34.14,89.96,54.34,1.11,17.1,74.5,1.39,centro,laboral,0
2024-10-22 00:00:00,12.15,34.7,20.85,0.35,23.2,37.7,0.93,norte,fin_semana,0
2024-10-22 06:00:00,34.23,52.63,24.8,0.96,23.9,43.3,4.37,centro,laboral,0
2024-10-22 12:00:00,26.95,43.02,42.05,2.53,24.3,90.2,3.15,norte,laboral,0
2024-10-22 18:00:00,8.0,17.9,42.59,0.52,7.8,60.9,5.74,sur,laboral,0
2024-10-23 00:00:00,19.45,33.58,26.79,0.65,1.2,70.9,4.28,norte,laboral,0
2024-10-23 06:00:00,25.18,35.02,16.69,1.04,9.5,91.1,1.08,centro,laboral,0
2024-10-23 12:00:00,33.83,66.72,61.06,1.05,11.3,35.4,2.28,sur,fin_semana,0
2024-10-23 18:00:00,30.84,59.48,16.89,0.98,17.5,49.9,1.49,industrial,laboral,1
2024-10-24 00:00:00,26.28,48.84,13.61,1.9,19.9,59.2,5.67,centro,laboral,0
2024-10-24 06:00:00,27.49,42.15,35.62,1.63,17.8,84.5,1.25,sur,fin_semana,0
2024-10-24 12:00:00,15.97,26.84,33.18,1.0,17.4,66.9,3.58,centro,laboral,0
2024-10-24 18:00:00,12.32,21.19,57.04,1.97,15.6,67.7,5.69,centro,laboral,0
2024-10-25 00:00:00,34.31,60.65,61.12,1.34,14.3,57.2,3.1,industrial,laboral,1
2024-10-25 06:00:00,37.17,49.04,28.22,1.98,8.3,72.5,2.13,sur,laboral,0
2024-10-25 12:00:00,44.55,82.7,45.58,1.4,14.4,70.9,3.74,norte,laboral,0
2024-10-25 18:00:00,31.68,85.69,29.69,1.21,15.3,70.6,0.73,norte,laboral,0
2024-10-26 00:00:00,15.03,22.58,48.46,1.11,13.1,36.9,1.84,sur,laboral,0
2024-10-26 06:00:00,15.09,24.84,13.66,0.91,10.8,80.7,1.99,centro,fin_semana,0
2024-10-26 12:00:00,35.75,72.36,35.27,1.67,26.1,75.3,1.48,sur,laboral,1
2024-10-26 18:00:00,13.18,11.96,43.99,1.12,18.8,52.1,1.91,centro,laboral,0
2024-10-27 00:00:00,49.56,109.96,44.59,0.67,11.8,32.5,1.43,centro,laboral,1
2024-10-27 06:00:00,19.83,35.14,5.37,0.74,3.7,34.4,1.68,centro,laboral,0
2024-10-27 12:00:00,14.91,25.86,36.09,1.57,13.1,79.5,0.47,norte,laboral,0
2024-10-27 18:00:00,36.94,59.7,44.38,2.59,19.8,48.8,1.55,norte,fin_semana,0
2024-10-28 00:00:00,32.9,50.01,27.74,0.72,2.6,67.9,4.59,norte,fin_semana,0
2024-10-28 06:00:00,31.95,53.15,57.01,1.88,9.4,57.0,2.42,industrial,fin_semana,1
2024-10-28 12:00:00,13.92,23.58,29.19,0.81,2.1,32.1,3.89,centro,fin_semana,0
2024-10-28 18:00:00,15.12,34.31,,0.6,11.8,62.5,0.7,centro,laboral,0
2024-10-29 00:00:00,7.91,16.49,21.77,0.83,15.3,79.8,0.31,norte,laboral,0
2024-10-29 06:00:00,19.75,36.91,53.11,0.71,18.4,98.0,1.77,centro,laboral,0
2024-10-29 12:00:00,19.11,,21.78,1.52,26.4,83.1,2.44,centro,fin_semana,0
2024-10-29 18:00:00,11.91,23.1,51.49,0.4,15.9,67.2,1.67,sur,laboral,0
2024-10-30 00:00:00,37.27,62.05,33.29,1.82,16.8,59.6,5.67,norte,laboral,0
2024-10-30 06:00:00,5.88,10.46,47.71,1.29,21.6,63.1,1.37,sur,laboral,0
2024-10-30 12:00:00,60.88,110.74,17.58,0.98,15.7,76.8,2.16,industrial,fin_semana,1
2024-10-30 18:00:00,9.19,11.49,24.05,1.17,14.6,53.3,1.36,norte,laboral,0
2024-10-31 00:00:00,15.08,22.07,22.11,1.67,18.8,85.8,2.94,industrial,laboral,0
2024-10-31 06:00:00,11.99,20.38,14.5,2.21,6.0,59.0,1.51,sur,laboral,0
2024-10-31 12:00:00,16.52,34.96,43.27,0.78,5.8,56.7,1.9,norte,fin_semana,0
2024-10-31 18:00:00,35.28,63.68,34.23,1.98,16.8,35.9,0.78,sur,laboral,0
2024-11-01 00:00:00,21.31,40.18,31.0,3.77,22.1,57.4,1.91,industrial,laboral,0
2024-11-01 06:00:00,21.81,47.25,51.15,1.97,17.8,45.4,1.49,norte,laboral,0
2024-11-01 12:00:00,12.01,25.33,34.82,1.87,18.9,51.3,4.37,industrial,laboral,0
2024-11-01 18:00:00,13.98,20.41,33.43,1.82,16.9,64.9,0.9,norte,fin_semana,0
2024-11-02 00:00:00,,16.97,35.39,0.7,-3.0,67.0,5.0,norte,feriado,0
2024-11-02 06:00:00,13.29,26.59,26.19,1.49,14.1,81.8,4.29,industrial,laboral,0
2024-11-02 12:00:00,14.23,28.41,25.89,0.73,17.3,82.7,2.51,sur,laboral,0
2024-11-02 18:00:00,20.17,38.14,21.52,0.84,9.7,54.6,1.19,centro,fin_semana,1
2024-11-03 00:00:00,21.88,36.35,25.84,0.62,9.1,85.8,2.97,norte,fin_semana,0
2024-11-03 06:00:00,19.05,35.42,29.42,2.87,11.3,74.2,0.35,centro,laboral,0
2024-11-03 12:00:00,16.77,34.64,21.46,0.89,14.5,47.7,2.78,industrial,laboral,0
2024-11-03 18:00:00,24.17,36.64,25.62,0.87,10.4,42.7,2.62,norte,laboral,0
2024-11-04 00:00:00,16.55,35.75,52.61,1.0,1.4,49.1,1.72,norte,laboral,1
2024-11-04 06:00:00,26.6,62.5,23.84,1.84,9.4,59.1,6.04,norte,laboral,0
2024-11-04 12:00:00,20.25,,53.53,0.97,20.7,49.8,5.67,norte,laboral,1
2024-11-04 18:00:00,39.01,86.23,52.73,1.92,9.7,65.4,6.56,norte,laboral,0
2024-11-05 00:00:00,35.83,69.48,24.93,1.29,17.9,63.2,2.74,norte,laboral,0
2024-11-05 06:00:00,18.0,32.47,13.82,0.88,12.0,42.7,1.34,sur,fin_semana,0
2024-11-05 12:00:00,16.25,40.64,48.69,1.77,20.7,71.5,2.47,sur,laboral,0
2024-11-05 18:00:00,42.68,80.85,22.9,0.34,14.5,60.1,2.79,norte,laboral,0
2024-11-06 00:00:00,23.25,45.82,36.62,0.83,9.4,91.1,4.54,industrial,laboral,0
2024-11-06 06:00:00,9.75,21.77,18.5,0.32,11.0,74.2,4.9,centro,laboral,0
2024-11-06 12:00:00,28.32,34.29,43.52,0.44,18.4,98.0,3.55,industrial,laboral,0
2024-11-06 18:00:00,22.29,51.01,28.02,0.61,8.2,84.5,0.48,industrial,laboral,1
2024-11-07 00:00:00,23.41,47.49,15.03,1.03,16.3,35.4,3.57,centro,laboral,0
2024-11-07 06:00:00,13.93,31.24,25.8,1.38,12.3,28.1,1.3,centro,laboral,0
2024-11-07 12:00:00,23.93,44.92,65.17,1.84,22.4,41.2,6.48,norte,fin_semana,0
2024-11-07 18:00:00,5.79,14.03,39.04,1.76,18.9,44.5,5.97,centro,laboral,0
2024-11-08 00:00:00,10.82,18.77,12.36,0.61,8.5,52.7,4.08,sur,fin_semana,0
2024-11-08 06:00:00,34.17,88.57,24.74,2.25,19.5,96.2,2.91,norte,feriado,0
2024-11-08 12:00:00,54.37,106.45,45.65,0.78,12.4,81.4,4.73,centro,laboral,1
2024-11-08 18:00:00,31.16,67.11,38.74,1.61,15.6,63.2,1.29,sur,laboral,1
2024-11-09 00:00:00,31.42,52.41,50.46,0.82,15.6,65.0,3.61,centro,fin_semana,0
2024-11-09 06:00:00,19.69,30.63,42.47,1.02,12.0,64.4,5.0,norte,laboral,0
2024-11-09 12:00:00,20.81,44.79,19.12,1.83,28.0,76.1,0.71,centro,laboral,0
2024-11-09 18:00:00,32.35,,24.25,2.93,19.1,79.8,1.51,sur,feriado,0
2024-11-10 00:00:00,25.49,62.39,33.2,1.95,24.8,68.1,3.34,industrial,laboral,0
2024-11-10 06:00:00,27.86,54.18,24.89,1.29,9.7,57.0,1.81,centro,laboral,1
2024-11-10 12:00:00,18.71,36.17,28.18,1.32,11.7,38.2,1.97,sur,laboral,0
2024-11-10 18:00:00,14.1,31.29,35.99,0.38,0.4,98.0,4.53,centro,feriado,0
2024-11-11 00:00:00,33.5,35.03,18.93,0.41,4.4,73.1,2.35,sur,laboral,0
2024-11-11 06:00:00,23.83,58.33,16.17,0.33,20.0,71.6,3.82,industrial,laboral,0
2024-11-11 12:00:00,26.22,52.96,33.42,1.8,13.3,42.2,2.99,industrial,fin_semana,0
2024-11-11 18:00:00,14.6,14.36,26.95,0.98,16.0,68.4,7.29,industrial,laboral,0
2024-11-12 00:00:00,15.8,25.37,39.61,1.22,23.0,33.6,0.6,centro,laboral,1
2024-11-12 06:00:00,18.44,23.68,33.37,0.84,15.3,74.4,1.2,sur,fin_semana,0
2024-11-12 12:00:00,30.59,60.38,27.62,2.13,15.8,67.1,0.59,norte,laboral,1
2024-11-12 18:00:00,27.97,56.07,,1.08,12.6,46.1,5.52,sur,laboral,0
2024-11-13 00:00:00,13.97,20.41,18.82,0.97,4.2,55.0,2.3,centro,laboral,0
2024-11-13 06:00:00,55.16,87.76,61.51,1.31,22.2,73.0,2.12,centro,laboral,1
2024-11-13 12:00:00,16.3,33.14,18.22,0.93,20.5,72.4,2.16,sur,fin_semana,0
2024-11-13 18:00:00,11.82,25.1,55.14,0.9,9.0,53.3,1.96,centro,fin_semana,0
2024-11-14 00:00:00,9.88,20.98,14.76,0.77,17.7,45.0,1.94,sur,fin_semana,0
2024-11-14 06:00:00,12.92,25.35,25.77,3.16,14.0,15.0,3.66,industrial,laboral,1
2024-11-14 12:00:00,15.25,34.52,34.89,2.67,14.2,67.5,2.57,industrial,laboral,1
2024-11-14 18:00:00,15.12,24.01,12.62,0.88,15.0,69.9,2.2,sur,laboral,0
2024-11-15 00:00:00,36.51,74.51,22.57,0.95,6.8,70.4,3.64,sur,fin_semana,1
2024-11-15 06:00:00,12.41,27.17,31.15,1.13,31.4,48.1,3.19,centro,laboral,0
2024-11-15 12:00:00,38.58,51.1,10.92,1.64,16.7,59.1,1.48,sur,laboral,0
2024-11-15 18:00:00,48.49,78.59,75.26,0.47,15.5,47.2,1.59,sur,laboral,1
2024-11-16 00:00:00,17.59,36.82,81.81,0.39,21.3,42.3,4.42,industrial,laboral,0
2024-11-16 06:00:00,22.0,39.5,22.73,0.85,6.7,79.3,1.83,sur,laboral,0
2024-11-16 12:00:00,13.06,20.07,30.83,0.78,20.9,69.4,7.57,centro,laboral,0
2024-11-16 18:00:00,32.09,65.92,26.63,1.02,8.0,84.3,0.27,sur,laboral,0
2024-11-17 00:00:00,52.36,99.53,25.94,2.74,10.9,53.4,0.84,centro,laboral,1
2024-11-17 06:00:00,65.52,144.76,40.99,3.41,29.9,65.3,4.33,norte,laboral,1
2024-11-17 12:00:00,75.91,153.37,54.36,1.88,26.4,75.5,1.22,norte,laboral,1
2024-11-17 18:00:00,21.36,42.06,34.43,1.09,15.7,64.2,6.89,centro,laboral,0
2024-11-18 00:00:00,40.07,89.85,20.26,1.01,12.8,59.7,4.03,norte,laboral,0
2024-11-18 06:00:00,23.82,54.33,22.98,0.89,18.1,79.0,6.94,norte,laboral,0
2024-11-18 12:00:00,21.24,42.3,24.86,1.48,20.4,62.3,5.18,norte,fin_semana,0
2024-11-18 18:00:00,20.37,42.9,40.41,0.82,-0.3,95.0,1.71,norte,laboral,0
2024-11-19 00:00:00,14.36,25.11,72.4,0.47,12.5,64.7,1.7,centro,laboral,0
2024-11-19 06:00:00,11.97,19.78,27.52,1.24,9.2,43.8,1.28,sur,fin_semana,0
2024-11-19 12:00:00,16.44,37.14,21.11,1.21,19.6,71.1,0.18,norte,laboral,1
2024-11-19 18:00:00,21.45,35.69,30.46,0.88,21.8,68.9,8.95,industrial,fin_semana,0
2024-11-20 00:00:00,34.98,64.66,37.9,1.26,21.5,56.2,1.77,norte,laboral,0
2024-11-20 06:00:00,20.49,27.9,34.96,0.91,1.8,62.5,0.5,norte,laboral,0
2024-11-20 12:00:00,42.23,77.96,25.61,0.8,14.9,75.6,0.78,centro,laboral,0
2024-11-20 18:00:00,35.74,74.07,20.91,0.86,21.6,63.8,2.9,norte,fin_semana,0
2024-11-21 00:00:00,19.58,39.49,31.43,1.41,29.6,68.2,6.67,centro,laboral,0
2024-11-21 06:00:00,49.75,92.91,11.48,2.14,6.1,25.5,3.02,centro,laboral,0
2024-11-21 12:00:00,25.4,48.2,18.69,0.8,19.0,81.4,2.81,centro,laboral,0
2024-11-21 18:00:00,13.97,24.3,27.85,0.9,25.6,67.0,5.7,norte,laboral,0
2024-11-22 00:00:00,19.28,39.54,55.02,0.52,22.0,46.6,7.68,industrial,fin_semana,0
2024-11-22 06:00:00,18.5,47.61,27.22,0.74,17.1,47.4,5.97,centro,fin_semana,0
2024-11-22 12:00:00,20.99,48.5,72.42,4.51,19.4,65.0,3.02,norte,laboral,1
2024-11-22 18:00:00,13.84,24.28,47.95,1.19,15.4,51.4,1.98,norte,laboral,0
2024-11-23 00:00:00,16.85,34.48,60.32,0.38,19.3,73.7,5.17,industrial,laboral,0
2024-11-23 06:00:00,31.11,49.02,84.88,0.82,19.1,55.6,1.13,norte,laboral,1
2024-11-23 12:00:00,31.1,85.05,17.19,1.17,16.9,96.6,0.98,centro,fin_semana,0
2024-11-23 18:00:00,4.11,7.84,48.32,1.24,21.4,72.3,2.61,sur,laboral,0
2024-11-24 00:00:00,28.21,61.54,34.48,0.99,16.7,78.7,4.11,norte,laboral,0
2024-11-24 06:00:00,25.29,53.13,21.4,3.89,20.6,64.1,3.02,industrial,laboral,1
2024-11-24 12:00:00,35.63,100.01,22.89,2.78,13.5,98.0,0.38,centro,laboral,0
2024-11-24 18:00:00,18.97,42.6,25.86,0.77,16.0,51.0,0.82,sur,fin_semana,0
2024-11-25 00:00:00,30.03,37.69,46.54,0.51,18.1,51.8,3.01,sur,laboral,0
2024-11-25 06:00:00,9.46,28.36,24.27,0.54,17.3,54.7,4.96,centro,laboral,0
2024-11-25 12:00:00,34.59,64.28,28.28,0.91,9.2,46.7,3.45,sur,feriado,0
2024-11-25 18:00:00,22.29,43.86,16.17,1.46,4.1,69.3,5.75,centro,laboral,0
2024-11-26 00:00:00,9.07,20.75,25.64,1.8,17.2,75.5,5.85,centro,laboral,0
2024-11-26 06:00:00,11.74,23.59,12.13,2.47,11.6,56.4,0.43,sur,laboral,0
2024-11-26 12:00:00,43.49,75.79,26.22,1.39,18.6,55.6,2.93,norte,feriado,1
2024-11-26 18:00:00,30.56,63.97,30.49,1.26,26.3,46.5,2.11,sur,laboral,0
2024-11-27 00:00:00,27.91,51.43,48.01,0.79,27.5,81.3,4.44,centro,laboral,0
2024-11-27 06:00:00,12.65,21.18,23.43,0.59,12.7,43.2,0.19,sur,laboral,0
2024-11-27 12:00:00,21.54,48.08,42.42,0.52,17.2,92.2,4.84,centro,fin_semana,0
2024-11-27 18:00:00,21.69,54.19,54.72,0.77,14.4,70.7,1.07,centro,fin_semana,0
2024-11-28 00:00:00,15.51,34.13,43.21,0.66,11.6,75.4,1.5,norte,fin_semana,0
2024-11-28 06:00:00,42.41,88.01,58.5,0.87,20.5,71.2,2.54,centro,laboral,0
2024-11-28 12:00:00,29.41,60.08,8.02,1.63,23.1,75.8,1.96,centro,laboral,1
2024-11-28 18:00:00,40.4,79.93,33.46,0.69,9.6,52.0,1.54,centro,laboral,0
2024-11-29 00:00:00,28.72,68.16,24.79,0.38,23.4,43.8,2.71,sur,laboral,0
2024-11-29 06:00:00,12.63,24.17,17.08,0.67,21.7,98.0,3.81,industrial,fin_semana,0
2024-11-29 12:00:00,45.97,92.79,46.48,0.69,14.5,64.2,0.46,industrial,laboral,1
2024-11-29 18:00:00,14.87,25.92,23.3,0.78,30.2,53.1,4.21,centro,laboral,0
2024-11-30 00:00:00,,13.4,45.33,0.79,19.9,54.6,2.11,norte,fin_semana,0
2024-11-30 06:00:00,36.1,100.68,27.45,0.95,16.0,35.4,1.5,norte,laboral,1
2024-11-30 12:00:00,19.59,43.73,21.37,1.73,6.7,57.0,1.57,norte,fin_semana,0
2024-11-30 18:00:00,22.31,39.81,43.6,0.85,-3.0,59.8,0.7,sur,laboral,0
2024-12-01 00:00:00,35.31,63.32,36.24,0.49,2.2,64.6,1.14,sur,fin_semana,1
2024-12-01 06:00:00,33.76,71.95,25.85,1.08,-0.1,94.4,1.11,industrial,feriado,1
2024-12-01 12:00:00,16.35,27.94,18.84,0.58,7.9,58.3,5.61,norte,laboral,0
2024-12-01 18:00:00,23.92,37.18,24.26,1.06,14.5,94.8,3.7,norte,laboral,1
2024-12-02 00:00:00,31.79,72.38,27.7,0.84,13.1,85.2,1.01,sur,fin_semana,0
2024-12-02 06:00:00,17.23,26.95,31.15,2.29,17.3,98.0,5.01,centro,fin_semana,0
2024-12-02 12:00:00,37.56,66.78,27.38,1.17,19.5,98.0,2.88,industrial,laboral,1
2024-12-02 18:00:00,20.22,30.57,45.87,0.46,20.3,25.7,0.54,norte,laboral,0
2024-12-03 00:00:00,47.78,102.28,21.47,0.68,11.0,72.3,2.93,centro,fin_semana,0
2024-12-03 06:00:00,19.09,35.42,54.45,1.29,24.3,50.8,7.51,sur,laboral,0
2024-12-03 12:00:00,19.44,36.52,44.3,1.9,17.0,38.5,3.58,industrial,laboral,1
2024-12-03 18:00:00,16.55,29.33,21.74,0.82,12.9,72.6,0.43,centro,laboral,1
2024-12-04 00:00:00,34.22,50.08,32.02,0.95,11.6,37.8,0.53,industrial,fin_semana,0
2024-12-04 06:00:00,18.69,25.12,,1.58,12.1,46.6,2.48,centro,laboral,0
2024-12-04 12:00:00,17.23,31.65,30.69,0.87,27.0,57.8,1.3,centro,laboral,1
2024-12-04 18:00:00,6.44,11.61,31.61,1.58,16.3,37.9,1.5,industrial,laboral,0
2024-12-05 00:00:00,27.29,52.82,65.07,1.47,20.4,38.9,0.93,industrial,fin_semana,1
2024-12-05 06:00:00,59.2,72.26,19.32,1.15,9.4,62.3,0.47,industrial,laboral,1
2024-12-05 12:00:00,10.07,21.84,30.25,1.07,9.3,89.1,0.25,industrial,laboral,0
2024-12-05 18:00:00,14.15,27.07,67.5,2.54,16.8,53.9,0.73,industrial,laboral,1
2024-12-06 00:00:00,24.28,44.62,29.35,0.66,20.3,54.6,2.37,norte,laboral,0
2024-12-06 06:00:00,12.71,25.03,26.13,1.2,11.5,50.0,1.52,industrial,laboral,0
2024-12-06 12:00:00,30.61,73.06,11.19,0.9,7.2,31.3,2.97,centro,laboral,0
2024-12-06 18:00:00,9.23,14.11,28.02,1.34,20.0,42.9,5.06,centro,fin_semana,0
2024-12-07 00:00:00,3.55,7.5,50.74,0.59,19.1,60.3,1.79,centro,laboral,0
2024-12-07 06:00:00,19.71,36.71,40.91,0.41,19.9,64.6,4.62,sur,laboral,0
2024-12-07 12:00:00,23.47,42.94,34.67,2.65,12.2,87.3,1.2,centro,laboral,0
2024-12-07 18:00:00,,76.2,38.79,0.95,20.8,43.6,3.06,norte,laboral,1
2024-12-08 00:00:00,12.59,23.78,41.76,0.89,10.5,57.6,1.35,norte,fin_semana,0
2024-12-08 06:00:00,13.14,29.57,54.79,1.2,21.8,31.5,1.65,sur,laboral,0
